Id,UnimodId,Name,Description,Composition,AvgMass,MonoMass,Site,Position,Classification,SpecGroup,NeutralLoss,LastModified,Approved,Hidden
Dioxidation:E,425,Dioxidation,dihydroxy,O(2),31.9988,31.989829,E,Anywhere,Chemical derivative,10,FALSE,2017-11-03 09:33:41,TRUE,TRUE
Dioxidation:I,425,Dioxidation,dihydroxy,O(2),31.9988,31.989829,I,Anywhere,Chemical derivative,11,FALSE,2017-11-03 09:33:41,TRUE,TRUE
Dioxidation:L,425,Dioxidation,dihydroxy,O(2),31.9988,31.989829,L,Anywhere,Chemical derivative,12,FALSE,2017-11-03 09:33:41,TRUE,TRUE
Dioxidation:V,425,Dioxidation,dihydroxy,O(2),31.9988,31.989829,V,Anywhere,Chemical derivative,13,FALSE,2017-11-03 09:33:41,TRUE,TRUE
Octanoyl:S,426,Octanoyl,octanoyl,H(14) C(8) O,126.1962,126.104465,S,Anywhere,Post-translational,1,FALSE,2013-03-07 10:09:12,TRUE,TRUE
Octanoyl:T,426,Octanoyl,octanoyl,H(14) C(8) O,126.1962,126.104465,T,Anywhere,Post-translational,2,FALSE,2013-03-07 10:09:12,TRUE,TRUE
Octanoyl:C,426,Octanoyl,octanoyl,H(14) C(8) O,126.1962,126.104465,C,Anywhere,Post-translational,3,FALSE,2013-03-07 10:09:12,TRUE,TRUE
PhosphoHexNAc:T,428,PhosphoHexNAc,N-acetylglucosamine-1-phosphoryl,H O(3) P HexNAc,283.1724,283.045704,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-01 15:11:15,TRUE,TRUE
PhosphoHexNAc:S,428,PhosphoHexNAc,N-acetylglucosamine-1-phosphoryl,H O(3) P HexNAc,283.1724,283.045704,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-01 15:11:15,TRUE,TRUE
PhosphoHexNAc:T:NL,428,PhosphoHexNAc,N-acetylglucosamine-1-phosphoryl,H O(3) P HexNAc,283.1724,283.045704,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-01 15:11:15,TRUE,TRUE
PhosphoHexNAc:S:NL,428,PhosphoHexNAc,N-acetylglucosamine-1-phosphoryl,H O(3) P HexNAc,283.1724,283.045704,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-01 15:11:15,TRUE,TRUE
PhosphoHex:T,429,PhosphoHex,phosphoglycosyl-D-mannose-1-phosphoryl,H O(3) P Hex,242.1205,242.019154,T,Anywhere,O-linked glycosylation,1,FALSE,2015-05-01 15:09:57,TRUE,TRUE
PhosphoHex:S,429,PhosphoHex,phosphoglycosyl-D-mannose-1-phosphoryl,H O(3) P Hex,242.1205,242.019154,S,Anywhere,O-linked glycosylation,1,FALSE,2015-05-01 15:09:57,TRUE,TRUE
PhosphoHex:T:NL,429,PhosphoHex,phosphoglycosyl-D-mannose-1-phosphoryl,H O(3) P Hex,242.1205,242.019154,T,Anywhere,O-linked glycosylation,1,TRUE,2015-05-01 15:09:57,TRUE,TRUE
PhosphoHex:S:NL,429,PhosphoHex,phosphoglycosyl-D-mannose-1-phosphoryl,H O(3) P Hex,242.1205,242.019154,S,Anywhere,O-linked glycosylation,1,TRUE,2015-05-01 15:09:57,TRUE,TRUE
Palmitoleyl:C,431,Palmitoleyl,palmitoleyl,H(28) C(16) O,236.3929,236.214016,C,Anywhere,Post-translational,1,FALSE,2009-06-21 21:18:50,TRUE,TRUE
Palmitoleyl:S,431,Palmitoleyl,palmitoleyl,H(28) C(16) O,236.3929,236.214016,S,Anywhere,Post-translational,2,FALSE,2009-06-21 21:18:50,TRUE,TRUE
Palmitoleyl:T,431,Palmitoleyl,palmitoleyl,H(28) C(16) O,236.3929,236.214016,T,Anywhere,Pre-translational,3,FALSE,2009-06-21 21:18:50,TRUE,TRUE
Cholesterol:P-C-term,432,Cholesterol,cholesterol ester,H(44) C(27),368.6383,368.344302,C-term,Protein C-term,Post-translational,1,FALSE,2006-10-16 16:36:21,TRUE,TRUE
Didehydroretinylidene:K,433,Didehydroretinylidene,"3,4-didehydroretinylidene",H(24) C(20),264.4046,264.187801,K,Anywhere,Post-translational,1,FALSE,2006-10-16 15:46:50,TRUE,TRUE
CHDH:D,434,CHDH,"cis-14-hydroxy-10,13-dioxo-7-heptadecenoic ester",H(26) C(17) O(4),294.3859,294.183109,D,Anywhere,Post-translational,1,FALSE,2006-10-16 15:49:28,TRUE,TRUE
Methylpyrroline:K,435,Methylpyrroline,4-methyl-delta-1-pyrroline-5-carboxyl,H(7) C(6) N O,109.1259,109.052764,K,Anywhere,Post-translational,1,FALSE,2006-10-16 13:37:33,TRUE,TRUE
Hydroxyheme:E,436,Hydroxyheme,hydroxyheme,H(30) C(34) N(4) O(4) Fe,614.4714,614.161645,E,Anywhere,Post-translational,1,FALSE,2006-10-16 17:10:10,TRUE,TRUE
MicrocinC7:P-C-term,437,MicrocinC7,(3-aminopropyl)(L-aspartyl-1-amino)phosphoryl-5-adenosine,H(19) C(13) N(6) O(6) P,386.3003,386.110369,C-term,Protein C-term,Post-translational,1,FALSE,2006-10-16 16:40:21,TRUE,TRUE
Cyano:C,438,Cyano,cyano,H(-1) C N,25.0095,24.995249,C,Anywhere,Post-translational,1,FALSE,2006-10-14 19:43:48,TRUE,TRUE
Diironsubcluster:C,439,Diironsubcluster,hydrogenase diiron subcluster,H(-1) C(5) N(2) O(5) S(2) Fe(2),342.876,342.786916,C,Anywhere,Post-translational,1,FALSE,2006-10-16 16:01:22,TRUE,TRUE
Amidino:C,440,Amidino,amidino,H(2) C N(2),42.04,42.021798,C,Anywhere,Post-translational,1,FALSE,2006-10-15 19:58:03,TRUE,TRUE
FMN:T,442,FMN,O3-(riboflavin phosphoryl),H(19) C(17) N(4) O(8) P,438.3285,438.094051,T,Anywhere,Post-translational,1,FALSE,2006-10-16 16:47:27,TRUE,TRUE
FMN:S,442,FMN,O3-(riboflavin phosphoryl),H(19) C(17) N(4) O(8) P,438.3285,438.094051,S,Anywhere,Post-translational,2,FALSE,2006-10-16 16:47:27,TRUE,TRUE
FMNC:C,443,FMNC,S-(4a-FMN),H(21) C(17) N(4) O(9) P,456.3438,456.104615,C,Anywhere,Post-translational,1,FALSE,2006-10-16 16:58:10,TRUE,TRUE
CuSMo:C,444,CuSMo,copper sulfido molybdopterin cytosine dinuncleotide,H(24) C(19) N(8) O(15) P(2) S(3) Cu Mo,922.067,922.834855,C,Anywhere,Post-translational,1,FALSE,2006-10-16 17:20:14,TRUE,TRUE
Hydroxytrimethyl:K,445,Hydroxytrimethyl,"5-hydroxy-N6,N6,N6-trimethyl",H(7) C(3) O,59.0871,59.04969,K,Anywhere,Post-translational,1,FALSE,2006-10-16 10:28:02,TRUE,TRUE
Deoxy:D,447,Deoxy,reduction,O(-1),-15.9994,-15.994915,D,Anywhere,Post-translational,1,FALSE,2006-10-13 17:16:30,TRUE,TRUE
Deoxy:S,447,Deoxy,reduction,O(-1),-15.9994,-15.994915,S,Anywhere,Chemical derivative,2,FALSE,2006-10-13 17:16:30,TRUE,TRUE
Deoxy:T,447,Deoxy,reduction,O(-1),-15.9994,-15.994915,T,Anywhere,Chemical derivative,3,FALSE,2006-10-13 17:16:30,TRUE,TRUE
Microcin:P-C-term,448,Microcin,microcin E492 siderophore ester from serine,H(37) C(36) N(3) O(20),831.6871,831.197041,C-term,Protein C-term,Post-translational,1,FALSE,2006-10-16 17:18:24,TRUE,TRUE
Decanoyl:S,449,Decanoyl,lipid,H(18) C(10) O,154.2493,154.135765,S,Anywhere,Post-translational,1,FALSE,2006-10-16 14:04:24,TRUE,TRUE
Decanoyl:T,449,Decanoyl,lipid,H(18) C(10) O,154.2493,154.135765,T,Anywhere,Post-translational,2,FALSE,2006-10-16 14:04:24,TRUE,TRUE
GluGluGlu:P-C-term,452,GluGluGlu,triglutamyl,H(21) C(15) N(3) O(9),387.3419,387.127779,C-term,Protein C-term,Post-translational,1,FALSE,2006-10-17 14:11:11,FALSE,TRUE
GluGluGlu:E,452,GluGluGlu,triglutamyl,H(21) C(15) N(3) O(9),387.3419,387.127779,E,Anywhere,Post-translational,2,FALSE,2006-10-17 14:11:11,FALSE,TRUE
GluGluGluGlu:P-C-term,453,GluGluGluGlu,tetraglutamyl,H(28) C(20) N(4) O(12),516.4559,516.170373,C-term,Protein C-term,Post-translational,1,FALSE,2006-10-17 14:16:56,FALSE,TRUE
GluGluGluGlu:E,453,GluGluGluGlu,tetraglutamyl,H(28) C(20) N(4) O(12),516.4559,516.170373,E,Anywhere,Post-translational,2,FALSE,2006-10-17 14:16:56,FALSE,TRUE
HexN:K,454,HexN,Hexosamine,HexN,161.1558,161.068808,K,Anywhere,Synth. pep. protect. gp.,1,FALSE,2015-05-01 16:57:37,TRUE,TRUE
HexN:N,454,HexN,Hexosamine,HexN,161.1558,161.068808,N,Anywhere,N-linked glycosylation,2,FALSE,2015-05-01 16:57:37,TRUE,TRUE
HexN:T,454,HexN,Hexosamine,HexN,161.1558,161.068808,T,Anywhere,O-linked glycosylation,3,FALSE,2015-05-01 16:57:37,TRUE,TRUE
HexN:S,454,HexN,Hexosamine,HexN,161.1558,161.068808,S,Anywhere,O-linked glycosylation,3,FALSE,2015-05-01 16:57:37,TRUE,TRUE
HexN:W,454,HexN,Hexosamine,HexN,161.1558,161.068808,W,Anywhere,Other glycosylation,4,FALSE,2015-05-01 16:57:37,TRUE,TRUE
HexN:T:NL,454,HexN,Hexosamine,HexN,161.1558,161.068808,T,Anywhere,O-linked glycosylation,3,TRUE,2015-05-01 16:57:37,TRUE,TRUE
HexN:S:NL,454,HexN,Hexosamine,HexN,161.1558,161.068808,S,Anywhere,O-linked glycosylation,3,TRUE,2015-05-01 16:57:37,TRUE,TRUE
HexN:N:NL,454,HexN,Hexosamine,HexN,161.1558,161.068808,N,Anywhere,N-linked glycosylation,2,TRUE,2015-05-01 16:57:37,TRUE,TRUE
Xlink:DMP[154]:K,455,Xlink:DMP[154],Free monolink of DMP crosslinker,H(14) C(8) N(2) O,154.2096,154.110613,K,Anywhere,Chemical derivative,1,FALSE,2017-08-18 10:27:36,FALSE,TRUE
Xlink:DMP[154]:P-N-term,455,Xlink:DMP[154],Free monolink of DMP crosslinker,H(14) C(8) N(2) O,154.2096,154.110613,N-term,Protein N-term,Chemical derivative,2,FALSE,2017-08-18 10:27:36,FALSE,TRUE
NDA:K,457,NDA,"naphthalene-2,3-dicarboxaldehyde",H(5) C(13) N,175.1855,175.042199,K,Anywhere,Chemical derivative,1,FALSE,2006-10-17 13:41:04,FALSE,TRUE
NDA:N-term,457,NDA,"naphthalene-2,3-dicarboxaldehyde",H(5) C(13) N,175.1855,175.042199,N-term,Any N-term,Chemical derivative,2,FALSE,2006-10-17 13:41:04,FALSE,TRUE
SPITC:13C(6):K,464,SPITC:13C(6),4-sulfophenyl isothiocyanate (Heavy C13),H(5) C 13C(6) N O(3) S(2),221.2054,220.991213,K,Anywhere,Chemical derivative,1,FALSE,2006-10-16 15:25:36,TRUE,TRUE
SPITC:13C(6):N-term,464,SPITC:13C(6),4-sulfophenyl isothiocyanate (Heavy C13),H(5) C 13C(6) N O(3) S(2),221.2054,220.991213,N-term,Any N-term,Chemical derivative,2,FALSE,2006-10-16 15:25:36,TRUE,TRUE
TMAB:2H(9):K,477,TMAB:2H(9),d9-4-trimethyllammoniumbutyryl-,H(5) 2H(9) C(7) N O,137.2476,137.16403,K,Anywhere,Isotopic label,1,FALSE,2006-10-17 12:08:34,FALSE,TRUE
TMAB:2H(9):N-term,477,TMAB:2H(9),d9-4-trimethyllammoniumbutyryl-,H(5) 2H(9) C(7) N O,137.2476,137.16403,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-17 12:08:34,FALSE,TRUE
TMAB:2H(9):N-term:NL,477,TMAB:2H(9),d9-4-trimethyllammoniumbutyryl-,2H(9) C(3) N,68.1657,68.12999,N-term,Any N-term,Isotopic label,2,TRUE,2006-10-17 12:08:34,FALSE,TRUE
TMAB:2H(9):K:NL,477,TMAB:2H(9),d9-4-trimethyllammoniumbutyryl-,2H(9) C(3) N,68.1657,68.12999,K,Anywhere,Isotopic label,1,TRUE,2006-10-17 12:08:34,FALSE,TRUE
TMAB:K,476,TMAB,4-trimethyllammoniumbutyryl-,H(14) C(7) N O,128.1922,128.107539,K,Anywhere,Isotopic label,1,FALSE,2006-10-17 12:08:04,FALSE,TRUE
TMAB:N-term,476,TMAB,4-trimethyllammoniumbutyryl-,H(14) C(7) N O,128.1922,128.107539,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-17 12:08:04,FALSE,TRUE
TMAB:N-term:NL,476,TMAB,4-trimethyllammoniumbutyryl-,H(9) C(3) N,59.1103,59.073499,N-term,Any N-term,Isotopic label,2,TRUE,2006-10-17 12:08:04,FALSE,TRUE
TMAB:K:NL,476,TMAB,4-trimethyllammoniumbutyryl-,H(9) C(3) N,59.1103,59.073499,K,Anywhere,Isotopic label,1,TRUE,2006-10-17 12:08:04,FALSE,TRUE
FTC:C,478,FTC,fluorescein-5-thiosemicarbazide,H(15) C(21) N(3) O(5) S,421.4259,421.073241,C,Anywhere,Chemical derivative,1,FALSE,2006-10-16 16:45:27,TRUE,TRUE
FTC:K,478,FTC,fluorescein-5-thiosemicarbazide,H(15) C(21) N(3) O(5) S,421.4259,421.073241,K,Anywhere,Chemical derivative,2,FALSE,2006-10-16 16:45:27,TRUE,TRUE
FTC:P,478,FTC,fluorescein-5-thiosemicarbazide,H(15) C(21) N(3) O(5) S,421.4259,421.073241,P,Anywhere,Chemical derivative,3,FALSE,2006-10-16 16:45:27,TRUE,TRUE
FTC:R,478,FTC,fluorescein-5-thiosemicarbazide,H(15) C(21) N(3) O(5) S,421.4259,421.073241,R,Anywhere,Chemical derivative,4,FALSE,2006-10-16 16:45:27,TRUE,TRUE
FTC:S,478,FTC,fluorescein-5-thiosemicarbazide,H(15) C(21) N(3) O(5) S,421.4259,421.073241,S,Anywhere,Chemical derivative,5,FALSE,2006-10-16 16:45:27,TRUE,TRUE
AEC-MAEC:S,472,AEC-MAEC,aminoethylcysteine,H(5) C(2) N O(-1) S,59.1334,59.019355,S,Anywhere,Chemical derivative,1,FALSE,2007-09-26 22:43:16,FALSE,TRUE
AEC-MAEC:T,472,AEC-MAEC,aminoethylcysteine,H(5) C(2) N O(-1) S,59.1334,59.019355,T,Anywhere,Chemical derivative,2,FALSE,2007-09-26 22:43:16,FALSE,TRUE
BADGE:C,493,BADGE,Bisphenol A diglycidyl ether derivative,H(24) C(21) O(4),340.4129,340.167459,C,Anywhere,Non-standard residue,1,FALSE,2006-10-17 14:09:11,FALSE,TRUE
Label:2H(4):K,481,Label:2H(4),"4,4,5,5-D4 Lysine",H(-4) 2H(4),4.0246,4.025107,K,Anywhere,Isotopic label,1,FALSE,2010-06-04 15:12:04,FALSE,TRUE
Label:2H(4):F,481,Label:2H(4),"4,4,5,5-D4 Lysine",H(-4) 2H(4),4.0246,4.025107,F,Anywhere,Isotopic label,2,FALSE,2010-06-04 15:12:04,FALSE,TRUE
Label:2H(4):Y,481,Label:2H(4),"4,4,5,5-D4 Lysine",H(-4) 2H(4),4.0246,4.025107,Y,Anywhere,Isotopic label,3,FALSE,2010-06-04 15:12:04,FALSE,TRUE
Hep:K,490,Hep,Heptose,Hep,192.1666,192.063388,K,Anywhere,Other glycosylation,1,FALSE,2015-05-05 15:58:34,TRUE,TRUE
Hep:N,490,Hep,Heptose,Hep,192.1666,192.063388,N,Anywhere,N-linked glycosylation,2,FALSE,2015-05-05 15:58:34,TRUE,TRUE
Hep:Q,490,Hep,Heptose,Hep,192.1666,192.063388,Q,Anywhere,Other glycosylation,3,FALSE,2015-05-05 15:58:34,TRUE,TRUE
Hep:R,490,Hep,Heptose,Hep,192.1666,192.063388,R,Anywhere,N-linked glycosylation,4,FALSE,2015-05-05 15:58:34,TRUE,TRUE
Hep:T,490,Hep,Heptose,Hep,192.1666,192.063388,T,Anywhere,O-linked glycosylation,5,FALSE,2015-05-05 15:58:34,TRUE,TRUE
Hep:S,490,Hep,Heptose,Hep,192.1666,192.063388,S,Anywhere,O-linked glycosylation,5,FALSE,2015-05-05 15:58:34,TRUE,TRUE
Hep:T:NL,490,Hep,Heptose,Hep,192.1666,192.063388,T,Anywhere,O-linked glycosylation,5,TRUE,2015-05-05 15:58:34,TRUE,TRUE
Hep:S:NL,490,Hep,Heptose,Hep,192.1666,192.063388,S,Anywhere,O-linked glycosylation,5,TRUE,2015-05-05 15:58:34,TRUE,TRUE
Hep:N:NL,490,Hep,Heptose,Hep,192.1666,192.063388,N,Anywhere,N-linked glycosylation,2,TRUE,2015-05-05 15:58:34,TRUE,TRUE
CyDye-Cy5:C,495,CyDye-Cy5,Cy5 CyDye DIGE Fluor saturation dye,H(44) C(38) N(4) O(6) S,684.8442,684.298156,C,Anywhere,Chemical derivative,1,FALSE,2006-10-17 14:18:49,FALSE,TRUE
DHP:C,488,DHP,Dehydropyrrolizidine alkaloid (dehydroretronecine) on cysteines,H(8) C(8) N,118.1558,118.065674,C,Anywhere,Chemical derivative,1,FALSE,2006-10-17 12:07:19,FALSE,TRUE
BHTOH:C,498,BHTOH,"Michael addition of t-butyl hydroxylated BHT (BHTOH) to C, H or K",H(22) C(15) O(2),234.334,234.16198,C,Anywhere,Other,1,FALSE,2006-10-17 13:42:22,FALSE,TRUE
BHTOH:H,498,BHTOH,"Michael addition of t-butyl hydroxylated BHT (BHTOH) to C, H or K",H(22) C(15) O(2),234.334,234.16198,H,Anywhere,Other,2,FALSE,2006-10-17 13:42:22,FALSE,TRUE
BHTOH:K,498,BHTOH,"Michael addition of t-butyl hydroxylated BHT (BHTOH) to C, H or K",H(22) C(15) O(2),234.334,234.16198,K,Anywhere,Other,3,FALSE,2006-10-17 13:42:22,FALSE,TRUE
IGBP:13C(2):C,499,IGBP:13C(2),Heavy IDBEST tag for quantitation,H(13) C(10) 13C(2) N(2) O(2) Br,299.1331,298.022748,C,Anywhere,Isotopic label,1,FALSE,2006-10-19 10:48:25,TRUE,TRUE
Nmethylmaleimide+water:C,500,Nmethylmaleimide+water,Nmethylmaleimidehydrolysis,H(7) C(5) N O(3),129.114,129.042593,C,Anywhere,Chemical derivative,1,FALSE,2006-10-17 12:12:40,FALSE,TRUE
PyMIC:N-term,501,PyMIC,3-methyl-2-pyridyl isocyanate,H(6) C(7) N(2) O,134.1353,134.048013,N-term,Any N-term,Chemical derivative,1,FALSE,2006-10-17 12:19:15,FALSE,TRUE
LG-lactam-K:K,503,LG-lactam-K,Levuglandinyl - lysine lactam adduct,H(28) C(20) O(4),332.4339,332.19876,K,Anywhere,Post-translational,1,FALSE,2006-11-14 12:04:37,FALSE,TRUE
LG-lactam-K:P-N-term,503,LG-lactam-K,Levuglandinyl - lysine lactam adduct,H(28) C(20) O(4),332.4339,332.19876,N-term,Protein N-term,Post-translational,2,FALSE,2006-11-14 12:04:37,FALSE,TRUE
BisANS:K,519,BisANS,"4,4\'-dianilino-1,1\'-binaphthyl-5,5\'-disulfonic acid",H(22) C(32) N(2) O(6) S(2),594.6569,594.091928,K,Anywhere,Chemical derivative,1,FALSE,2012-05-15 20:15:06,FALSE,TRUE
Piperidine:K,520,Piperidine,Piperidination,H(8) C(5),68.117,68.0626,K,Anywhere,Chemical derivative,1,FALSE,2006-10-17 12:05:44,FALSE,TRUE
Piperidine:N-term,520,Piperidine,Piperidination,H(8) C(5),68.117,68.0626,N-term,Any N-term,Chemical derivative,2,FALSE,2006-10-17 12:05:44,FALSE,TRUE
Diethyl:K,518,Diethyl,"Diethylation, analogous to Dimethylation",H(8) C(4),56.1063,56.0626,K,Anywhere,Chemical derivative,1,FALSE,2006-10-17 12:00:33,FALSE,TRUE
Diethyl:N-term,518,Diethyl,"Diethylation, analogous to Dimethylation",H(8) C(4),56.1063,56.0626,N-term,Any N-term,Chemical derivative,2,FALSE,2006-10-17 12:00:33,FALSE,TRUE
LG-Hlactam-K:K,504,LG-Hlactam-K,Levuglandinyl - lysine hydroxylactam adduct,H(28) C(20) O(5),348.4333,348.193674,K,Anywhere,Post-translational,1,FALSE,2006-11-14 12:04:47,FALSE,TRUE
LG-Hlactam-K:P-N-term,504,LG-Hlactam-K,Levuglandinyl - lysine hydroxylactam adduct,H(28) C(20) O(5),348.4333,348.193674,N-term,Protein N-term,Post-translational,2,FALSE,2006-11-14 12:04:47,FALSE,TRUE
Dimethyl:2H(4)13C(2):K,510,Dimethyl:2H(4)13C(2),DiMethyl-C13HD2,2H(4) 13C(2),34.0631,34.063117,K,Anywhere,Isotopic label,1,FALSE,2014-11-16 07:37:20,TRUE,TRUE
Dimethyl:2H(4)13C(2):N-term,510,Dimethyl:2H(4)13C(2),DiMethyl-C13HD2,2H(4) 13C(2),34.0631,34.063117,N-term,Any N-term,Isotopic label,2,FALSE,2014-11-16 07:37:20,TRUE,TRUE
Dimethyl:2H(4)13C(2):R,510,Dimethyl:2H(4)13C(2),DiMethyl-C13HD2,2H(4) 13C(2),34.0631,34.063117,R,Anywhere,Isotopic label,3,FALSE,2014-11-16 07:37:20,TRUE,TRUE
Dimethyl:2H(4)13C(2):P-N-term,510,Dimethyl:2H(4)13C(2),DiMethyl-C13HD2,2H(4) 13C(2),34.0631,34.063117,N-term,Protein N-term,Isotopic label,4,FALSE,2014-11-16 07:37:20,TRUE,TRUE
C8-QAT:K,513,C8-QAT,"[3-(2,5)-Dioxopyrrolidin-1-yloxycarbonyl)-propyl]dimethyloctylammonium",H(29) C(14) N O,227.3862,227.224915,K,Anywhere,Chemical derivative,1,FALSE,2006-12-03 19:43:27,FALSE,TRUE
C8-QAT:N-term,513,C8-QAT,"[3-(2,5)-Dioxopyrrolidin-1-yloxycarbonyl)-propyl]dimethyloctylammonium",H(29) C(14) N O,227.3862,227.224915,N-term,Any N-term,Chemical derivative,2,FALSE,2006-12-03 19:43:27,FALSE,TRUE
Hex(2):K,512,Hex(2),Lactosylation,Hex(2),324.2812,324.105647,K,Anywhere,Other glycosylation,1,FALSE,2017-11-23 12:59:14,FALSE,TRUE
Hex(2):R,512,Hex(2),Lactosylation,Hex(2),324.2812,324.105647,R,Anywhere,Other glycosylation,2,FALSE,2017-11-23 12:59:14,FALSE,TRUE
Hex(2):S,512,Hex(2),Lactosylation,Hex(2),324.2812,324.105647,S,Anywhere,O-linked glycosylation,3,FALSE,2017-11-23 12:59:14,FALSE,TRUE
Hex(2):T,512,Hex(2),Lactosylation,Hex(2),324.2812,324.105647,T,Anywhere,O-linked glycosylation,3,FALSE,2017-11-23 12:59:14,FALSE,TRUE
Hex(2):S:NL,512,Hex(2),Lactosylation,Hex(2),324.2812,324.105647,S,Anywhere,O-linked glycosylation,3,TRUE,2017-11-23 12:59:14,FALSE,TRUE
Hex(2):T:NL,512,Hex(2),Lactosylation,Hex(2),324.2812,324.105647,T,Anywhere,O-linked glycosylation,3,TRUE,2017-11-23 12:59:14,FALSE,TRUE
LG-lactam-R:R,505,LG-lactam-R,Levuglandinyl - arginine lactam adduct,H(26) C(19) N(-2) O(4),290.3939,290.176961,R,Anywhere,Post-translational,1,FALSE,2006-10-17 14:08:20,FALSE,TRUE
Withaferin:C,1036,Withaferin,Modification of cystein by withaferin,H(38) C(28) O(6),470.5977,470.266839,C,Anywhere,Chemical derivative,1,FALSE,2011-04-08 16:37:15,FALSE,TRUE
Biotin:Thermo-88317:Y,1037,Biotin:Thermo-88317,desthiobiotin fluorophosphonate,H(42) C(22) N(3) O(4) P,443.5603,443.291294,Y,Anywhere,Chemical derivative,1,FALSE,2015-04-20 16:24:29,FALSE,TRUE
Biotin:Thermo-88317:S,1037,Biotin:Thermo-88317,desthiobiotin fluorophosphonate,H(42) C(22) N(3) O(4) P,443.5603,443.291294,S,Anywhere,Chemical derivative,2,FALSE,2015-04-20 16:24:29,FALSE,TRUE
CLIP_TRAQ_2:K,525,CLIP_TRAQ_2,CLIP_TRAQ_2,H(12) C(6) 13C N(2) O,141.1756,141.098318,K,Anywhere,Isotopic label,1,FALSE,2006-10-17 18:04:46,FALSE,TRUE
CLIP_TRAQ_2:N-term,525,CLIP_TRAQ_2,CLIP_TRAQ_2,H(12) C(6) 13C N(2) O,141.1756,141.098318,N-term,Any N-term,Isotopic label,2,FALSE,2006-10-17 18:04:46,FALSE,TRUE
CLIP_TRAQ_2:Y,525,CLIP_TRAQ_2,CLIP_TRAQ_2,H(12) C(6) 13C N(2) O,141.1756,141.098318,Y,Anywhere,Isotopic label,3,FALSE,2006-10-17 18:04:46,FALSE,TRUE
LG-Hlactam-R:R,506,LG-Hlactam-R,Levuglandinyl - arginine hydroxylactam adduct,H(26) C(19) N(-2) O(5),306.3933,306.171876,R,Anywhere,Post-translational,1,FALSE,2006-10-17 14:08:30,FALSE,TRUE
Maleimide-PEO2-Biotin:C,522,Maleimide-PEO2-Biotin,Maleimide-Biotin,H(35) C(23) N(5) O(7) S,525.6183,525.225719,C,Anywhere,Chemical derivative,1,FALSE,2010-12-03 16:13:49,FALSE,TRUE
Sulfo-NHS-LC-LC-Biotin:K,523,Sulfo-NHS-LC-LC-Biotin,Biot_LC_LC,H(36) C(22) N(4) O(4) S,452.6106,452.245726,K,Anywhere,Chemical derivative,1,FALSE,2010-12-03 16:11:08,FALSE,TRUE
Sulfo-NHS-LC-LC-Biotin:N-term,523,Sulfo-NHS-LC-LC-Biotin,Biot_LC_LC,H(36) C(22) N(4) O(4) S,452.6106,452.245726,N-term,Any N-term,Chemical derivative,2,FALSE,2010-12-03 16:11:08,FALSE,TRUE
FNEM:C,515,FNEM,fluorescein-5-maleimide,H(13) C(24) N O(7),427.3625,427.069202,C,Anywhere,Chemical derivative,1,FALSE,2006-10-17 14:15:03,FALSE,TRUE
PropylNAGthiazoline:C,514,PropylNAGthiazoline,"propyl-1,2-dideoxy-2\'-methyl-alpha-D-glucopyranoso-[2,1-d]-Delta2\'-thiazoline",H(14) C(9) N O(4) S,232.2768,232.064354,C,Anywhere,Chemical derivative,1,FALSE,2015-05-01 13:33:58,FALSE,TRUE
Dethiomethyl:M,526,Dethiomethyl,Prompt loss of side chain from oxidised Met,H(-4) C(-1) S(-1),-48.1075,-48.003371,M,Anywhere,Artefact,1,FALSE,2006-10-13 17:02:27,TRUE,TRUE
iTRAQ4plex114:K,532,iTRAQ4plex114,Accurate mass for 114,H(12) C(5) 13C(2) N(2) 18O,144.168,144.105918,K,Anywhere,Isotopic label,1,FALSE,2017-11-09 09:36:24,FALSE,TRUE
iTRAQ4plex114:N-term,532,iTRAQ4plex114,Accurate mass for 114,H(12) C(5) 13C(2) N(2) 18O,144.168,144.105918,N-term,Any N-term,Isotopic label,2,FALSE,2017-11-09 09:36:24,FALSE,TRUE
iTRAQ4plex114:Y,532,iTRAQ4plex114,Accurate mass for 114,H(12) C(5) 13C(2) N(2) 18O,144.168,144.105918,Y,Anywhere,Isotopic label,3,FALSE,2017-11-09 09:36:24,FALSE,TRUE
iTRAQ4plex114:C,532,iTRAQ4plex114,Accurate mass for 114,H(12) C(5) 13C(2) N(2) 18O,144.168,144.105918,C,Anywhere,Isotopic label,4,FALSE,2017-11-09 09:36:24,FALSE,TRUE
iTRAQ4plex115:K,533,iTRAQ4plex115,Accurate mass for 115,H(12) C(6) 13C N 15N 18O,144.1688,144.099599,K,Anywhere,Isotopic label,1,FALSE,2017-11-09 09:34:04,FALSE,TRUE
iTRAQ4plex115:N-term,533,iTRAQ4plex115,Accurate mass for 115,H(12) C(6) 13C N 15N 18O,144.1688,144.099599,N-term,Any N-term,Isotopic label,2,FALSE,2017-11-09 09:34:04,FALSE,TRUE
iTRAQ4plex115:Y,533,iTRAQ4plex115,Accurate mass for 115,H(12) C(6) 13C N 15N 18O,144.1688,144.099599,Y,Anywhere,Isotopic label,3,FALSE,2017-11-09 09:34:04,FALSE,TRUE
